obs_month,neighborhood,signal_type,metric,value,is_imputed,source_id
2022-01-01,columbia,activity_proxy,parking_revenue_usd,29069.17000000001,false,J
2022-01-01,cortez,activity_proxy,paid_sessions,28213.0,false,J
2022-01-01,cortez,activity_proxy,parking_meters_reporting,406.0,false,J
2022-01-01,cortez,activity_proxy,parking_revenue_usd,34764.72000000004,false,J
2022-01-01,east_village,activity_proxy,paid_sessions,67600.0,false,J
2022-01-01,east_village,activity_proxy,parking_meters_reporting,760.0,false,J
2022-01-01,east_village,activity_proxy,parking_revenue_usd,112938.66999999991,false,J
2022-01-01,gaslamp,activity_proxy,paid_sessions,26759.0,false,J
2022-01-01,gaslamp,activity_proxy,parking_meters_reporting,198.0,false,J
2022-01-01,gaslamp,activity_proxy,parking_revenue_usd,37565.27000000003,false,J
2022-01-01,marina,activity_proxy,paid_sessions,39401.0,false,J
2022-01-01,marina,activity_proxy,parking_meters_reporting,203.0,false,J
2022-01-01,marina,activity_proxy,parking_revenue_usd,83308.64999999998,false,J
2022-02-01,city_center,activity_proxy,paid_sessions,38764.0,false,J
2022-02-01,city_center,activity_proxy,parking_meters_reporting,287.0,false,J
2022-02-01,city_center,activity_proxy,parking_revenue_usd,51209.81999999999,false,J
2022-02-01,columbia,activity_proxy,paid_sessions,20154.0,false,J
2022-02-01,columbia,activity_proxy,parking_meters_reporting,113.0,false,J
2022-02-01,columbia,activity_proxy,parking_revenue_usd,30453.68000000001,false,J
2022-02-01,cortez,activity_proxy,paid_sessions,33072.0,false,J
2022-02-01,cortez,activity_proxy,parking_meters_reporting,419.0,false,J
2022-02-01,cortez,activity_proxy,parking_revenue_usd,43528.65000000003,false,J
2022-02-01,east_village,activity_proxy,paid_sessions,75509.0,false,J
2022-02-01,east_village,activity_proxy,parking_meters_reporting,725.0,false,J
2022-02-01,east_village,activity_proxy,parking_revenue_usd,126946.30999999984,false,J
2022-02-01,gaslamp,activity_proxy,paid_sessions,27534.0,false,J
2022-02-01,gaslamp,activity_proxy,parking_meters_reporting,200.0,false,J
2022-02-01,gaslamp,activity_proxy,parking_revenue_usd,39821.869999999995,false,J
2022-02-01,marina,activity_proxy,paid_sessions,42824.0,false,J
2022-02-01,marina,activity_proxy,parking_meters_reporting,204.0,false,J
2022-02-01,marina,activity_proxy,parking_revenue_usd,90247.20000000001,false,J
2022-03-01,city_center,activity_proxy,paid_sessions,43782.0,false,J
2022-03-01,city_center,activity_proxy,parking_meters_reporting,289.0,false,J
2022-03-01,city_center,activity_proxy,parking_revenue_usd,58201.83999999998,false,J
2022-03-01,columbia,activity_proxy,paid_sessions,23935.0,false,J
2022-03-01,columbia,activity_proxy,parking_meters_reporting,113.0,false,J
2022-03-01,columbia,activity_proxy,parking_revenue_usd,36156.310000000005,false,J
2022-03-01,cortez,activity_proxy,paid_sessions,41292.0,false,J
2022-03-01,cortez,activity_proxy,parking_meters_reporting,410.0,false,J
2022-03-01,cortez,activity_proxy,parking_revenue_usd,57699.44000000004,false,J
2022-03-01,east_village,activity_proxy,paid_sessions,86635.0,false,J
2022-03-01,east_village,activity_proxy,parking_meters_reporting,743.0,false,J
2022-03-01,east_village,activity_proxy,parking_revenue_usd,148390.6999999998,false,J
2022-03-01,gaslamp,activity_proxy,paid_sessions,30606.0,false,J
2022-03-01,gaslamp,activity_proxy,parking_meters_reporting,200.0,false,J
2022-03-01,gaslamp,activity_proxy,parking_revenue_usd,45197.02,false,J
2022-03-01,marina,activity_proxy,paid_sessions,49725.0,false,J
2022-03-01,marina,activity_proxy,parking_meters_reporting,199.0,false,J
2022-03-01,marina,activity_proxy,parking_revenue_usd,103596.70999999996,false,J
2022-04-01,city_center,activity_proxy,paid_sessions,43200.0,false,J
2022-04-01,city_center,activity_proxy,parking_meters_reporting,278.0,false,J
2022-04-01,city_center,activity_proxy,parking_revenue_usd,57927.14,false,J
2022-04-01,columbia,activity_proxy,paid_sessions,23749.0,false,J
2022-04-01,columbia,activity_proxy,parking_meters_reporting,113.0,false,J
2022-04-01,columbia,activity_proxy,parking_revenue_usd,35852.909999999996,false,J
2022-04-01,cortez,activity_proxy,paid_sessions,41445.0,false,J
2022-04-01,cortez,activity_proxy,parking_meters_reporting,412.0,false,J
2022-04-01,cortez,activity_proxy,parking_revenue_usd,57739.46000000003,false,J
2022-04-01,east_village,activity_proxy,paid_sessions,90283.0,false,J
2022-04-01,east_village,activity_proxy,parking_meters_reporting,748.0,false,J
2022-04-01,east_village,activity_proxy,parking_revenue_usd,156024.2499999999,false,J
2022-04-01,gaslamp,activity_proxy,paid_sessions,30863.0,false,J
2022-04-01,gaslamp,activity_proxy,parking_meters_reporting,210.0,false,J
