obs_month,geo_block,neighborhood,signal_type,metric,value,is_imputed,source_id
2014-04-01,10100US060730052002013,east_village,observation,observed_total_units,10.0,false,A
2014-04-01,10100US060730052002014,core,observation,observed_total_units,8.0,false,A
2014-04-01,10100US060730052002015,core,observation,observed_total_units,15.0,false,A
2014-04-01,10100US060730052002017,east_village,observation,observed_total_units,8.0,false,A
2014-04-01,10100US060730053001001,cortez,observation,observed_total_units,1.0,false,A
2014-04-01,10100US060730053001002,cortez,observation,observed_total_units,1.0,false,A
2014-04-01,10100US060730053001003,cortez,observation,observed_total_units,1.0,false,A
2014-04-01,10100US060730053001004,cortez,observation,observed_total_units,4.0,false,A
2014-04-01,10100US060730053001006,core,observation,observed_total_units,1.0,false,A
2014-04-01,10100US060730053001016,core,observation,observed_total_units,1.0,false,A
2014-04-01,10100US060730053001017,core,observation,observed_total_units,2.0,false,A
2014-04-01,10100US060730053002003,gaslamp,observation,observed_total_units,4.0,false,A
2014-04-01,10100US060730053002008,east_village,observation,observed_total_units,14.0,false,A
2014-04-01,10100US060730053002009,east_village,observation,observed_total_units,32.0,false,A
2014-04-01,10100US060730053002010,east_village,observation,observed_total_units,8.0,false,A
2014-04-01,10100US060730053002012,east_village,observation,observed_total_units,1.0,false,A
2014-04-01,10100US060730053002014,gaslamp,observation,observed_total_units,2.0,false,A
2014-04-01,10100US060730053002015,gaslamp,observation,observed_total_units,3.0,false,A
2014-04-01,10100US060730053002016,gaslamp,observation,observed_total_units,1.0,false,A
2014-04-01,10100US060730053003000,cortez,observation,observed_total_units,9.0,false,A
2014-04-01,10100US060730053003001,cortez,observation,observed_total_units,4.0,false,A
2014-04-01,10100US060730053003004,cortez,observation,observed_total_units,1.0,false,A
2014-04-01,10100US060730053003005,core,observation,observed_total_units,8.0,false,A
2014-04-01,10100US060730053003006,core,observation,observed_total_units,12.0,false,A
2014-04-01,10100US060730053003007,core,observation,observed_total_units,13.0,false,A
2014-04-01,10100US060730053003008,core,observation,observed_total_units,5.0,false,A
2014-04-01,10100US060730053003010,core,observation,observed_total_units,9.0,false,A
2014-04-01,10100US060730053003014,core,observation,observed_total_units,1.0,false,A
2014-04-01,10100US060730053003016,core,observation,observed_total_units,18.0,false,A
2014-04-01,10100US060730053003017,core,observation,observed_total_units,1.0,false,A
2014-04-01,10100US060730053003018,core,observation,observed_total_units,5.0,false,A
2014-04-01,10100US060730053003019,core,observation,observed_total_units,8.0,false,A
2014-04-01,10100US060730053003029,marina,observation,observed_total_units,1.0,false,A
2014-04-01,10100US060730053004001,marina,observation,observed_total_units,2.0,false,A
2014-04-01,10100US060730053004002,marina,observation,observed_total_units,1.0,false,A
2014-04-01,10100US060730054001007,marina,observation,observed_total_units,1.0,false,A
2014-04-01,10100US060730054001010,marina,observation,observed_total_units,2.0,false,A
2014-04-01,10100US060730054001012,marina,observation,observed_total_units,4.0,false,A
2014-04-01,10100US060730054002000,core,observation,observed_total_units,8.0,false,A
2014-04-01,10100US060730054002002,core,observation,observed_total_units,4.0,false,A
2014-04-01,10100US060730054002007,core,observation,observed_total_units,5.0,false,A
2014-04-01,10100US060730054002010,core,observation,observed_total_units,2.0,false,A
2014-04-01,10100US060730054002013,core,observation,observed_total_units,2.0,false,A
2014-04-01,10100US060730054002020,core,observation,observed_total_units,2.0,false,A
2014-04-01,10100US060730054002022,core,observation,observed_total_units,4.0,false,A
2014-04-01,10100US060730054003002,marina,observation,observed_total_units,2.0,false,A
2014-04-01,10100US060730054004004,gaslamp,observation,observed_total_units,1.0,false,A
2014-04-01,10100US060730054004013,gaslamp,observation,observed_total_units,1.0,false,A
2014-04-01,10100US060730054004014,east_village,observation,observed_total_units,2.0,false,A
2014-04-01,10100US060730054004015,east_village,observation,observed_total_units,10.0,false,A
2014-04-01,10100US060730054004019,marina,observation,observed_total_units,2.0,false,A
2014-04-01,10100US060730054004020,gaslamp,observation,observed_total_units,1.0,false,A
2014-04-01,10100US060730054004028,gaslamp,observation,observed_total_units,5.0,false,A
2014-04-01,10100US060730054004032,east_village,observation,observed_total_units,8.0,false,A
2014-04-01,10100US060730056001001,cortez,observation,observed_total_units,1.0,false,A
2014-04-01,10100US060730056001009,cortez,observation,observed_total_units,1.0,false,A
2014-04-01,10100US060730056001010,cortez,observation,observed_total_units,7.0,false,A
2014-04-01,10100US060730056001011,cortez,observation,observed_total_units,1.0,false,A
2014-04-01,10100US060730056001012,cortez,observation,observed_total_units,3.0,false,A
2014-04-01,10100US060730056001014,cortez,observation,observed_total_units,1.0,false,A
2014-04-01,10100US060730056001015,cortez,observation,observed_total_units,1.0,false,A
2014-04-01,10100US060730056001022,cortez,observation,observed_total_units,1.0,false,A
2014-04-01,10100US060730056002050,cortez,observation,observed_total_units,1.0,false,A
2014-05-01,10100US060730051001001,east_village,observation,observed_total_units,19.0,false,A
2014-05-01,10100US060730051001002,east_village,observation,observed_total_units,31.0,false,A
2014-05-01,10100US060730051001003,east_village,observation,observed_total_units,7.0,false,A
2014-05-01,10100US060730051001004,east_village,observation,observed_total_units,3.0,false,A
2014-05-01,10100US060730051001005,east_village,observation,observed_total_units,44.0,false,A
2014-05-01,10100US060730051001006,east_village,observation,observed_total_units,15.0,false,A
2014-05-01,10100US060730051001008,east_village,observation,observed_total_units,3.0,false,A
2014-05-01,10100US060730051001009,east_village,observation,observed_total_units,11.0,false,A
2014-05-01,10100US060730051001010,east_village,observation,observed_total_units,2.0,false,A
2014-05-01,10100US060730051001011,east_village,observation,observed_total_units,27.0,false,A
2014-05-01,10100US060730051001012,east_village,observation,observed_total_units,7.0,false,A
2014-05-01,10100US060730051001013,east_village,observation,observed_total_units,9.0,false,A
2014-05-01,10100US060730051002000,east_village,observation,observed_total_units,4.0,false,A
2014-05-01,10100US060730051002008,east_village,observation,observed_total_units,2.0,false,A
2014-05-01,10100US060730051002010,east_village,observation,observed_total_units,20.0,false,A
2014-05-01,10100US060730051002011,east_village,observation,observed_total_units,51.0,false,A
2014-05-01,10100US060730051002014,east_village,observation,observed_total_units,3.0,false,A
2014-05-01,10100US060730051002018,east_village,observation,observed_total_units,7.0,false,A
2014-05-01,10100US060730051002019,east_village,observation,observed_total_units,8.0,false,A
2014-05-01,10100US060730052001011,east_village,observation,observed_total_units,1.0,false,A
2014-05-01,10100US060730052001018,east_village,observation,observed_total_units,2.0,false,A
2014-05-01,10100US060730052001019,east_village,observation,observed_total_units,5.0,false,A
2014-05-01,10100US060730052001026,east_village,observation,observed_total_units,1.0,false,A
2014-05-01,10100US060730052001030,east_village,observation,observed_total_units,6.0,false,A
2014-05-01,10100US060730052001031,east_village,observation,observed_total_units,22.0,false,A
2014-05-01,10100US060730052001044,core,observation,observed_total_units,3.0,false,A
2014-05-01,10100US060730052002002,core,observation,observed_total_units,2.0,false,A
2014-05-01,10100US060730052002003,core,observation,observed_total_units,2.0,false,A
2014-05-01,10100US060730052002004,core,observation,observed_total_units,2.0,false,A
2014-05-01,10100US060730052002006,core,observation,observed_total_units,2.0,false,A
2014-05-01,10100US060730052002008,core,observation,observed_total_units,3.0,false,A
2014-05-01,10100US060730052002009,core,observation,observed_total_units,2.0,false,A
2014-05-01,10100US060730052002012,east_village,observation,observed_total_units,3.0,false,A
2014-05-01,10100US060730052002017,east_village,observation,observed_total_units,7.0,false,A
2014-05-01,10100US060730053001004,cortez,observation,observed_total_units,4.0,false,A
2014-05-01,10100US060730053001006,core,observation,observed_total_units,3.0,false,A
2014-05-01,10100US060730053001015,core,observation,observed_total_units,3.0,false,A
2014-05-01,10100US060730053001016,core,observation,observed_total_units,1.0,false,A
2014-05-01,10100US060730053002000,core,observation,observed_total_units,7.0,false,A
2014-05-01,10100US060730053002003,gaslamp,observation,observed_total_units,3.0,false,A
2014-05-01,10100US060730053002007,east_village,observation,observed_total_units,6.0,false,A
2014-05-01,10100US060730053002008,east_village,observation,observed_total_units,21.0,false,A
2014-05-01,10100US060730053002009,east_village,observation,observed_total_units,37.0,false,A
2014-05-01,10100US060730053002010,east_village,observation,observed_total_units,3.0,false,A
2014-05-01,10100US060730053002011,east_village,observation,observed_total_units,1.0,false,A
2014-05-01,10100US060730053002013,gaslamp,observation,observed_total_units,1.0,false,A
2014-05-01,10100US060730053002014,gaslamp,observation,observed_total_units,1.0,false,A
2014-05-01,10100US060730053002015,gaslamp,observation,observed_total_units,2.0,false,A
2014-05-01,10100US060730053002016,gaslamp,observation,observed_total_units,2.0,false,A
2014-05-01,10100US060730053002019,east_village,observation,observed_total_units,1.0,false,A
2014-05-01,10100US060730053003000,cortez,observation,observed_total_units,7.0,false,A
2014-05-01,10100US060730053003001,cortez,observation,observed_total_units,2.0,false,A
2014-05-01,10100US060730053003002,cortez,observation,observed_total_units,6.0,false,A
2014-05-01,10100US060730053003005,core,observation,observed_total_units,5.0,false,A
2014-05-01,10100US060730053003006,core,observation,observed_total_units,7.0,false,A
2014-05-01,10100US060730053003007,core,observation,observed_total_units,10.0,false,A
2014-05-01,10100US060730053003008,core,observation,observed_total_units,12.0,false,A
2014-05-01,10100US060730053003009,core,observation,observed_total_units,3.0,false,A
2014-05-01,10100US060730053003010,core,observation,observed_total_units,8.0,false,A
2014-05-01,10100US060730053003016,core,observation,observed_total_units,18.0,false,A
2014-05-01,10100US060730053003017,core,observation,observed_total_units,1.0,false,A
2014-05-01,10100US060730053003018,core,observation,observed_total_units,3.0,false,A
2014-05-01,10100US060730053003019,core,observation,observed_total_units,9.0,false,A
2014-05-01,10100US060730053003022,core,observation,observed_total_units,1.0,false,A
2014-05-01,10100US060730053003027,core,observation,observed_total_units,1.0,false,A
2014-05-01,10100US060730053004000,marina,observation,observed_total_units,2.0,false,A
2014-05-01,10100US060730053004001,marina,observation,observed_total_units,1.0,false,A
2014-05-01,10100US060730053004002,marina,observation,observed_total_units,1.0,false,A
2014-05-01,10100US060730054001005,marina,observation,observed_total_units,1.0,false,A
2014-05-01,10100US060730054001007,marina,observation,observed_total_units,1.0,false,A
2014-05-01,10100US060730054001010,marina,observation,observed_total_units,2.0,false,A
2014-05-01,10100US060730054001012,marina,observation,observed_total_units,4.0,false,A
2014-05-01,10100US060730054002000,core,observation,observed_total_units,10.0,false,A
2014-05-01,10100US060730054002001,core,observation,observed_total_units,2.0,false,A
2014-05-01,10100US060730054002011,core,observation,observed_total_units,2.0,false,A
2014-05-01,10100US060730054002014,core,observation,observed_total_units,1.0,false,A
2014-05-01,10100US060730054002020,core,observation,observed_total_units,2.0,false,A
2014-05-01,10100US060730054002022,core,observation,observed_total_units,1.0,false,A
2014-05-01,10100US060730054002023,marina,observation,observed_total_units,1.0,false,A
2014-05-01,10100US060730054003005,marina,observation,observed_total_units,1.0,false,A
2014-05-01,10100US060730054004004,gaslamp,observation,observed_total_units,2.0,false,A
